category,명칭(name),주소,위도,경도,개요,상세정보,우편번호,문의 및 안내,개장일,쉬는날,이용시간,주차시설,유모차 대여 여부,애완동물 동반 가능 여부,신용카드 가능 여부
관광지,여수 갯벌 노을마을,전라남도 여수시 서부로 785-24 장척마을회관,34.79028998,127.5679927,"갯돌노을마을(장척마을) 뒤로 호암산을 등지고 가치산을 안고 있으며 마을 앞으로 펼쳐져 있는 여자만에는 복개도, 장구도 그리고 모개도의 세 무인도가 놓여 있다. 마을 주변 농촌환경과 여자만의 청정 갯벌을 배경으로 농·어촌환경을 동시에 갖추고 있는 친환경마을로 여자만이 펼쳐져 있는 마을 앞 청정 갯벌은 수심이 얕고 간·만조시 각종 바다 생태계를 관찰할 수 있고 복개도까지 바닷길이 열리는 것을 볼 수 있다. 장척마을의 지명 유래는 마을의 생김새가 긴 잦대 같다는 의미로 긴 장자와 자 척자를 써서 장척이라 부르게 되었다. 아이들에게는 즐거움이 있는 학교 밖 자연 학습 체험장이고 관광객에게는 평화로운 휴식과 소중한 추억을 경험할 수 있다. 도시민과의 활발한 자매결연 등을 통해 체험관광 및 도농 교류 활동을 지속적으로 하고 있다. 여수 갯돌노을마을앞으로 해변를 따라 해안도로가 조성되어 있다.","화장실:있음
 입 장 료:- 갯벌생태관찰체험 8,000원<br>
 - 비누만들기체험 10,000원<br>
 - 우리국악한마당체험 10,000원<br>
 - 자연의선물아로마오일수업 15,000원<br>
 ※ 자세한 사항은 홈페이지 참조",59607,061-691-8777,,연중무휴,09:00~18:00,가능,,,
관광지,당머리하모거리,전라남도 여수시 남산남1길 29-1,34.72941074,127.7316161,"갯장어는 참장어와 붕장어가 있는데 샤부샤부를 해서 먹는 갯장어, 일명 ‘하모’는 참장어이다. 무엇이든 잘 무는 습성 때문에 일본에서는 하모라고 부른다. 갯장어(하모)는 남해안 청정해역에서 4월 중순부터 10월 하순까지 영양분을 충분히 축적하여 가장 맛이 좋다. 풍부한 단백질 때문에 샤부샤부, 소금구이, 된장 구이, 물회, 고추장 양념구이 등 다양한 요리로 조리된다. 갯장어 된장 통구이도 별미 중의 별미이다. 여수는 장어가 많이 잡히고 장어 요리가 많이 있는 항구도시이다. 여름철에는 하모로 더 유명한 갯장어 요리가 50겨 음식점에서 판매된다. 고흥, 완도 등 전남지역 여러 곳에서 팔리지만 여수에 있는 하모거리가 가장 유명하다. 장어를 좋아하지 않은 사람도 한 번 맛을 보면 장어 마니아가 될 정도로 특별한 깊은 맛을 자랑한다. 하모거리는 바다가 보이는 골목에 하모 샤브샤브나 생선회 등을 파는 전문점들이 모여있다. 인근에 남산 공원이 있어 식사 후 가벼운 산책을 즐길 수 있다.",,59764,061-659-3876,,상이,상이,가능,,,
관광지,끝등 전망대,전라남도 여수시 돌산읍 금성리산 221-10,34.58815785,127.774977,"다도해해상국립공원 금오도 지구를 조망할 수 있는 전망대이다. 여수와 신안 사이 460여 개의 유무인 도서가 바다와 어울려 아름다운 경관을 연출하고 있는 다도해해상국립공원은 모두 7개 지구로 나누어져 있다.
 세월이 깎아 놓은 기묘한 절벽과 기암괴석, 파도가 다듬어 놓은 매끄러운 갯돌과 은빛 백사장, 해풍이 가꾸어 놓은 수목 등은 시원스레 펼쳐진 남해바다와 어우러져 비경 중의 비경을 빚어내고 있다. 끝등전망대는 이러한 천혜의 여수 절경과 어우러지는 장소로 장엄한 해돋이와 황홀한 해넘이의 장관을 감상할 수 있다. 여수의 숨은 명소로 460여 개의 섬과 바다가 어우러진 경치를 한눈에 담을 수 있다. 
 남해안에서는 보기 드물게 섬과 섬 사이 양식장과 선박들이 어지럽게 떠 있지 않아 탁 트인 아름다운 풍경을 조망할 수 있다. 운이 좋으면 상괭이를 볼 수 있다고 한다.
 향일암에서 차로 15분 거리에 있다.",,59777,061-641-2111,,연중 무휴,상시,,,,
관광지,묘도 봉화산 전망공원,전라남도 여수시 묘도동산160,34.88423456,127.7032146,"광양만과 여수산단을 한 눈에 조망할 수 있는 묘도 봉화산 전망공원은 이순신대교 홍보관에서 도보로 약 20분 거리에 위치하고 있다. 묘도는 고양이 섬으로 광양만의 정 중앙에 자리 잡은 섬으로 섬의 모양이 고양이를 닮았다. 고양이가 많이 살았다 하여 묘도라 부르기도 한다. 고양이 섬은 여수 엑스포 이전까지 도선을 이용하여 진입하던 섬이었으나 지금은 여수와 묘도를 잇는 묘도대교가 완성되고 다시 묘도에서 광양시로 연결되는 이순신 대교가 완공되면서 육지나 다름없는 육지섬이다.
 이곳에서는 야간에 주변 여수국가산단과 이순신대교, 광양항 일대의 야경을 조망할 수 있다. 전망대에서 묘도대교 넘어 여수산단과 부암산, 영취산, 호랑산, 전봉산까지 조망이 가능하다. 또한 묘도 봉화산(해발246m) 정상에는 문화재청과 전문가들의 자문들 받아 복원한 봉수대와 전망대 등이 조성돼 주변 경관을 한 눈에 바라볼 수 있다.
 봉화산 중간까지는 차로 이동할 수 있지만 전망대까지는 차로 이동할 수 없다. 주차장에서부터 정상까지는 600m로 도보 약 20여분 소요된다.",,59617,061-659-1693,,연중무휴,상시,가능,,,
관광지,거문대교,전라남도 여수시 삼산면 동도리1594-5,34.0564313,127.3018063,"거문도를 구성하고 있는 세 섬인 고도, 동도, 서도는 서로 연결되어 있지 않다가 1991년 고도와 서도를 잇는 길이 250m의 삼호교가 개설되었다. 그러나 가장 큰 두 섬인 서도와 동도는 서로 연결되어 있지 않아 배를 타고 이동해야 하는 불편함이 있었다. 이를 해결하기 위해 행정안전부가 추진하는 제3차 도서종합개발 10개년 계획에 이 다리를 건설하는 계획이 포함되었고 2010년 10월 22일 교량 건설 기공식이 열렸다. 거문대교는 거문도의 가장 큰 두 섬인 서도와 동도를 이어주는 역할을 하며 2015년 9월 18일 개통됐다. 건설 당시에는 거문교라고 불린 거문대교는 교량 길이 560m이며 연결 도로까지 합하면 1.72㎞가 되는 사장교이다. 
 이 다리의 개통으로 인해 거문도를 구성하는 세 섬이 모두 연결되었고 서도와 동도의 접근성이 높아졌다.",,59790,061-659-1257,,연중무휴,상시,가능,,,
관광지,여자만 해넘이 전망대,전라남도 여수시 소라면 사곡리1191-8,34.63703507,127.5759598,"여자만[汝自灣]은 동쪽의 여수반도와 서쪽의 고흥반도에 둘러싸인 바다로 드넓은 갯벌과 구불구불한 리아스식 해안을 자랑한다. 여자만은 바다 가운데 여자도라는 섬이 있어서 여자만이라는 이름을 얻었다. 여자만은 여수, 순천, 고흥, 보성 바다를 아우르는 큰 만이다. 여자만은 여수반도의 서쪽에 위치해 있기 때문에 바다가 보이는 곳이면 어디나 해넘이 명소이고 전망 명소가 된다. 그중에서도 이곳의 해넘이는 바닷속으로 태양이 가라앉는 보통의 해넘이와는 다르다. 하늘과 바다를 붉게 채색한 태양이 바다로 사라지는 풍경이 아닌 팔영산을 비롯한 고흥반도의 크고 작은 산 사이로 사라진다.
 조발대교 초입의 언덕 위에 있는 여자만 해넘이 전망대에서는 여수에서 고흥으로 건너는 첫 번째 다리인 조발대교와 상산(낭도산)과 어우러진 바다 경치를 조망할 수 있는 전망대이다. 다도해해상국립공원의 섬들과 바다가 한눈에 조망되는 전망 명소이다.",,59607,061-659-1060,,연중무휴,상시,가능,,,
관광지,승월마을,전라남도 여수시 돌산읍 승월길 64,34.63404696,127.763474,"승월마을은 마을 앞에 덕계천(德溪川)이 흐르고 있는 해발 50m의 산간 마을이다. 마을 명칭의 유래는 들(野)이 말(斗)처럼 크지를 못하고 되(升)처럼 작게 생겨, 들에서 나는 곡식이 되(升)로도 충분히 될 수 있다고 하여 ‘되달리’라 하다가, 1880년경 마을 앞을 지나던 스님이 마을 뒷산의 형태가 달이 두둥실 떠오르는 모양 같다 하여 ‘승월리(昇月里)’로 개칭 오늘에 이른다.
 1770년경 당시의 순천 서면 청소리에 거주하던 경주 최씨(慶州崔氏) 최진정씨가 생활고로 새로운 정착지를 찾던 중 이곳을 개간하면 담배재배가 가능하다 하여 터를 잡았다 하며, 지금은 그 7대손으로 최홍선씨가 살고, 최진정씨의 후손으로 11세대가 살고 있다. 광장에서 이사해 온 천안 전씨(天安全氏) 전갑손 역시 최진정씨와 거의 같은 시기에 입주하여 그 후손으로 4세대가 살고 있고, 그다음 해인 1771년에 진주 강씨가 예교리에서 이주해 들어와 오늘의 마을을 이루었다.
 봄이 되면 벚꽃이 예쁘게 피는 봄나들이 장소이다. 송월마을은 승월저수지 수변 데크길을 따라 형성된 벚꽃터널과 벚꽃나무 사이사이 노랗게 피어나는 개나리로 여수의 대표 봄꽃 명소로 떠오르고 있다. 또 승월마을의 벚꽃터널길은 인기 있는 포토존이다. 봄이 되면 개나리가 노랗게 피었다가 질 때가 되면 하얗게 벚꽃이 피어나고, 벚꽃이 질 때쯤이 되면 승월마을 곳곳에 돌산갓꽃이 다시 노랗게 피어난다. 승월저수지 수변을 따라 벚꽃 나무 사이로 LED조명을 설치하여 밤이 되면 야경 명소로 탈바꿈한다.",":
 :
 :
 :",59775,061-659-1024,,연중무휴,상시,가능,,,
관광지,동고지마을,전라남도 여수시 동고지길 164,34.4959078,127.8190893,"금오도 안도의 동쪽 마을인 동고지마을은 안쪽으로 이어진 둥근 해안선과 더불어 잔잔한 물결이 고요한 마을이다. 450년 역사의 동고지마을은 현재 11가구 15명이 살고 있는 아담한 어촌마을이다. 다도해해상국립공원의 호젓한 섬마을인 동고지마을은 MBC 예능 '아빠! 어디가?'를 촬영하면서 전국적으로 유명세를 타게 되었고 명품마을 조성계획과 선정위원회를 거쳐 2014년 환경부가 생태, 문화적 가치를 인정하여 국립공원의 11번째 명품마을로 지정되었다.
 해돋이로 유명한 동고지마을은 방풍체험, 휴식, 비렁길 걷기 등의 프로그램이 있어 체험이 가능하며 아담한 동고지마을에서 조용한 하룻밤 민박을 할 수 있다. 
 이 마을에는 하나뿐인 어가식당이 있다. 전복, 물회, 참소라, 해삼 등 계절별 청정 해산물을 한상차림으로 주문할 수 있으며, 그 외에도 방어 회, 오징어 회, 전갱이 구이, 거북손 배말비빔밥등 어촌마을에서 맛볼 수 있는 메뉴들이 구성되어 있으며 예약이 필수이다.",,59786,061-662-3302,,연중무휴,상시,가능,,,
관광지,여수세계박람회 스카이타워,전라남도 여수시 박람회길 1 (덕충동),34.75086694,127.7469836,"여수세계박람회 스카이타워는 여수세계박람회장과 여수엑스포역 인근 부두에 위치한 타워이다.
 이 타워는 과거 여수역(현 여수엑스포역) 시멘트 사일로로 쓰이다가 폐기된 것 2기를 재활용하여 예술적 상징물로 탈바꿈하여 2012년 여수세계박람회(엑스포)에 활용하였다. 폐기된 건축물을 재활용했다는 점에서 친환경 박람회에 걸맞은 기념비적 공간이며, 여수의 관문인 여수엑스포역 옆에 우뚝 서 있어 이제는 여수의 랜드마크가 되었다. 타워 내부에서는 바닷물을 담수화하는 과정을 볼 수 있고 높이 67m의 최고층 전망대에서는 박람회장 전경과 여수시가지, 남해 및 오동도까지 한눈에 감상할 수 있다.
 주변에는 여수세계박람회장, 여수엑스포역 외에 여수거북선호 남해안크루즈 선착장, 오동도 등이 있어 연계하여 둘러볼 수 있다.","화장실:있음(남녀 구분)
 시설이용료:성인 2,000원 / 중고생, 경로 1,500원 / 어린이 1,000원",59723,061-659-2065,,연중무휴,"10:00~22:00<br>
 ※ 입장마감 : 21:30",가능,,,
관광지,밤디불거리,전라남도 여수시 이순신광장로 146 (중앙동),34.73732666,127.7397263,"밤디불거리는 밤바다와 디지털 미디어가 만나 만들어내는 감성의 불빛 반딧불로 경험하는 스마트 관광 공간이다. 다양한 공간으로 구성되어 밤디불의 감성 공간을 채우고 있으며, 자연과 기술 그리고 사람이 만들어 내는 다채로운 빛의 하모니를 느낄 수 있다. 이곳은 여수 이순신광장부터 낭만포차까지 이어져 있으며, 미디어월, 미디어아트, 인터렉티브 버스킹, 디지털 사이니지 등을 만나볼 수 있다.",,59737,061-659-3885,,,상시,가능,,,
관광지,석천사(여수),전라남도 여수시 충민사길 52-21,34.75848254,127.7345012,"여수 마래산 중턱에는 충민사와 석천사가 있다. 충민사는 충무공 이순신장군을 기리기 위한 사당이고, 바로 옆에 위치한 석천사는 충민사의 수호사찰이다. 충민사 뒤편 큰 바위 아래 석천이라는 샘에서 유래한 이름이다. 정유재란이 끝난 3년 후(1601) 이순신장군과 함께 판옥선을 타고 종군한 승장 옥형 스님과 자운 스님이 이충무공의 인격과 충절을 잊을 수 없어 충민사 곁에 공의 넋을 추모하기 위한 암자를 건립하였다. 석천사에는 의승당이 있는데 임진왜란과 정유재란 때 나라를 위해 목숨을 바친 의승들의 넋을 기리기 위해 세운 것이다. 몇 해전 법당이 불에 타버려 정면 3칸 측면 2칸의 법당과 종각, 요사 등을 새로 짓고 보수했으나 충민사 정화 사업 때 법당과 요사의 원래 위치가 바뀌었고 일주문도 없어졌다. 충민사와 함께 둘러보면 좋고, 석천사가 있는 마래산은 여수 8경에 속하며 정상인 활공장에 오르면 탁 트인 바다와 여수시내, 그리고 오동도를 조망할 수 있다.","등산로:
 관광코스안내:
 화장실:있음
 이용가능시설:충민사 / 대웅전 / 의승당 / 요사채
 외국어 안내서비스:불가",59722,061-662-1607,,연중무휴,상시,가능,N,,
관광지,여수 장도근린공원 / 장도전시관,전라남도 여수시 예울마루로 83-67 (웅천동),34.74229146,127.6639161,"여수 장도근린공원은 2017년 GS칼텍스가 지역사회 공헌사업으로 착공하고 2019년 개방한 섬이다. 섬에는 하루에 두번 물에 잠기는 진섬다리, 창의적 작품활동이 이루어지는 창작스튜디오, 그리고 장도도서관이 있다.","입 장 료:공원- 무료, 전시관-성인 3000원",59691,1544-7669,,"공원- 연중무휴, 전시관- 매주 월요일 휴관","공원
  3월~10월 06:00~22:00
  11월~12월 07:00~22:00
  
  전시관
  화요일~일요일 10:00~18:00
  매월 마지막 주 수요일 연장 운영(문화가 있는 날)",,,,
